cycle,recall,precision,recall_10,precision_10,top_mean_1,top_mean_2,top_mean_3,recall_g,precision_g,recall_10_g,precision_10_g,top_mean_1_g,top_mean_2_g,top_mean_3_g,N_init,N_per_cycle,strategy,dms_index,model_type,tmp_path,noise_level,ablang,use_dropout,logit_mode,Training size
4,0.4444444444444444,0.02,0.36470588235294116,0.155,0.10651659751713953,0.07076904995586182,0.05186139430670392,0.8888888888888888,0.013333333333333334,0.36470588235294116,0.155,0.1559287375343205,0.11328636676519624,0.092460785049264,50,50,ucb,1,sequence,outputs/ucb_1.0/dms_sequence_1_N-50_ini-1,1.0,False,False,False,200
5,0.5555555555555556,0.02,0.4117647058823529,0.14,0.12019368573926678,0.07922616991087954,0.05844798948570014,0.8888888888888888,0.013333333333333334,0.4117647058823529,0.14,0.1559287375343205,0.11328636676519624,0.09245516202230261,50,50,ucb,1,sequence,outputs/ucb_1.0/dms_sequence_1_N-50_ini-1,1.0,False,False,False,250
6,0.5555555555555556,0.016666666666666666,0.4470588235294118,0.12666666666666668,0.12019368573926678,0.07965386854481175,0.05960024216258437,0.8888888888888888,0.013333333333333334,0.4470588235294118,0.12666666666666668,0.1559287375343205,0.11328636676519624,0.09203348708237456,50,50,ucb,1,sequence,outputs/ucb_1.0/dms_sequence_1_N-50_ini-1,1.0,False,False,False,300
7,0.5555555555555556,0.014285714285714285,0.5294117647058824,0.12857142857142856,0.12480200769732645,0.08558250058805578,0.065068330012,0.8888888888888888,0.013333333333333334,0.5294117647058824,0.12857142857142856,0.1559287375343205,0.11328636676519624,0.09243520821799926,50,50,ucb,1,sequence,outputs/ucb_1.0/dms_sequence_1_N-50_ini-1,1.0,False,False,False,350
8,0.5555555555555556,0.0125,0.5647058823529412,0.12,0.12480200769732645,0.08616240821753697,0.06607905578330844,0.7777777777777778,0.011666666666666667,0.5647058823529412,0.12,0.13357714663593856,0.10080247459114058,0.08320186211689136,50,50,ucb,1,sequence,outputs/ucb_1.0/dms_sequence_1_N-50_ini-1,1.0,False,False,False,400
9,0.5555555555555556,0.011111111111111112,0.6,0.11333333333333333,0.12650962979465835,0.08945601163769061,0.06934775322309511,0.6666666666666666,0.01,0.6,0.11333333333333333,0.13013077417552657,0.09814242033500806,0.08142849261280301,50,50,ucb,1,sequence,outputs/ucb_1.0/dms_sequence_1_N-50_ini-1,1.0,False,False,False,450
10,0.5555555555555556,0.01,0.6235294117647059,0.106,0.12650962979465835,0.08997325898417778,0.07091065372616392,0.7777777777777778,0.011666666666666667,0.6235294117647059,0.106,0.15360575346247307,0.11117077963057002,0.09062871868625182,50,50,ucb,1,sequence,outputs/ucb_1.0/dms_sequence_1_N-50_ini-1,1.0,False,False,False,500
11,0.6666666666666666,0.01090909090909091,0.7529411764705882,0.11636363636363636,0.13013077417552657,0.09814242033500806,0.08081036794528433,0.7777777777777778,0.011666666666666667,0.7529411764705882,0.11636363636363636,0.15251681921946042,0.1106263125090637,0.0902657406052476,50,50,ucb,1,sequence,outputs/ucb_1.0/dms_sequence_1_N-50_ini-1,1.0,False,False,False,550
12,0.6666666666666666,0.01,0.7764705882352941,0.11,0.13013077417552657,0.0990288586830296,0.0820270424311373,,,,,,,,50,50,ucb,1,sequence,outputs/ucb_1.0/dms_sequence_1_N-50_ini-1,1.0,False,False,False,600
1,0.0,0.0,0.0,0.0,0.13539112826842875,-0.37422735040874855,-0.5633408523628808,0.013559322033898305,0.006666666666666667,0.0,0.0,1.2672080862368482,1.155525296478043,1.1032971565493233,100,100,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-100_ini-1,0.0,False,False,False,100
2,0.003389830508474576,0.005,0.0030292830696735107,0.045,1.103376740129259,0.9951972922946629,0.9393375539814476,0.023728813559322035,0.011666666666666667,0.0030292830696735107,0.045,1.5724509602709422,1.3216391114634554,1.216114727871554,100,100,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-100_ini-1,0.0,False,False,False,200
3,0.013559322033898305,0.013333333333333334,0.006731740154830024,0.06666666666666667,1.295072866794266,1.1465544764243758,1.07343362028312,0.01694915254237288,0.008333333333333333,0.006731740154830024,0.06666666666666667,1.3469889374883672,1.2291149854529357,1.1653292614703317,100,100,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-100_ini-1,0.0,False,False,False,300
4,0.01694915254237288,0.0125,0.010097610232245036,0.075,1.332704089083257,1.1884993176734928,1.1172580623591826,0.01694915254237288,0.008333333333333333,0.010097610232245036,0.075,1.3370725372770382,1.2117054685920858,1.148841499558272,100,100,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-100_ini-1,0.0,False,False,False,400
5,0.01694915254237288,0.01,0.013463480309660047,0.08,1.3338380816589552,1.2006070130070525,1.1370573964455757,0.020338983050847456,0.01,0.013463480309660047,0.08,1.4122304870666376,1.254459496950455,1.1788765138403583,100,100,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-100_ini-1,0.0,False,False,False,500
6,0.020338983050847456,0.01,0.01716593739481656,0.085,1.4122304870666376,1.254459496950455,1.1788765138403583,,,,,,,,100,100,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-100_ini-1,0.0,False,False,False,600
1,0.05,0.01,0.19696969696969696,0.39,2.795790990563538,2.4484887367724935,2.248733970806233,0.65,0.021666666666666667,0.19696969696969696,0.39,3.925238620452589,3.5085440650847417,3.266772575561261,100,100,greedy,0,sequence,outputs/greedy_0.0/dms_sequence_0_N-100_ini-1,0.0,False,False,False,100
2,0.15,0.015,0.5050505050505051,0.5,3.308913555762723,2.957202338703396,2.768722683404189,0.6,0.02,0.5050505050505051,0.5,4.009461486858385,3.5423003771568986,3.301223186753809,100,100,greedy,0,sequence,outputs/greedy_0.0/dms_sequence_0_N-100_ini-1,0.0,False,False,False,200
3,0.4,0.02666666666666667,0.6565656565656566,0.43333333333333335,3.8029289707155924,3.3083562211918975,3.067600424697377,0.7,0.023333333333333334,0.6565656565656566,0.43333333333333335,4.003812426256933,3.583366157925023,3.3172351848797725,100,100,greedy,0,sequence,outputs/greedy_0.0/dms_sequence_0_N-100_ini-1,0.0,False,False,False,300
4,0.5,0.025,0.7373737373737373,0.365,3.965196428708736,3.455695381945202,3.1940959566460085,0.95,0.03166666666666667,0.7373737373737373,0.365,4.111190018484667,3.755238686155644,3.4939532417362456,100,100,greedy,0,sequence,outputs/greedy_0.0/dms_sequence_0_N-100_ini-1,0.0,False,False,False,400
5,0.8,0.032,0.8939393939393939,0.354,4.083201850713983,3.6636314144540654,3.4028519990331683,1.0,0.03333333333333333,0.8939393939393939,0.354,4.111190018484667,3.7592052125200768,3.505652128750786,100,100,greedy,0,sequence,outputs/greedy_0.0/dms_sequence_0_N-100_ini-1,0.0,False,False,False,500
6,1.0,0.03333333333333333,0.9848484848484849,0.325,4.111190018484667,3.7592052125200768,3.505652128750786,,,,,,,,100,100,greedy,0,sequence,outputs/greedy_0.0/dms_sequence_0_N-100_ini-1,0.0,False,False,False,600
1,0.0,0.0,0.07058823529411765,0.12,0.02484555390682195,-0.009327340947095634,-0.03492347099302742,0.7777777777777778,0.011666666666666667,0.07058823529411765,0.12,0.14497983644626172,0.10556695147037562,0.0870944148255752,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,50
2,0.2222222222222222,0.02,0.24705882352941178,0.21,0.07586966690439181,0.05086820917329702,0.03398340884760369,0.7777777777777778,0.011666666666666667,0.24705882352941178,0.21,0.14497983644626172,0.10503992323873808,0.08632138773122211,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,100
3,0.4444444444444444,0.02666666666666667,0.4117647058823529,0.23333333333333334,0.11184773737875058,0.08259458236791913,0.06293496421433306,0.7777777777777778,0.011666666666666667,0.4117647058823529,0.23333333333333334,0.14497983644626172,0.10516728268943207,0.08640629403168477,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,150
4,0.6666666666666666,0.03,0.47058823529411764,0.2,0.14213746481276401,0.10029361081730256,0.07773881695404787,0.7777777777777778,0.011666666666666667,0.47058823529411764,0.2,0.14497983644626172,0.10408026097577099,0.08521577562280026,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,200
5,0.6666666666666666,0.024,0.5058823529411764,0.172,0.14213746481276401,0.10029361081730256,0.07783086000782706,0.7777777777777778,0.011666666666666667,0.5058823529411764,0.172,0.14497983644626172,0.10450748651687872,0.0859664299166492,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,250
6,0.7777777777777778,0.023333333333333334,0.5411764705882353,0.15333333333333332,0.14497983644626172,0.10297003329222651,0.08155845781396757,0.7777777777777778,0.011666666666666667,0.5411764705882353,0.15333333333333332,0.14497983644626172,0.10543959201968163,0.08700950852511254,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,300
7,0.7777777777777778,0.02,0.6352941176470588,0.15428571428571428,0.14497983644626172,0.10343703460493366,0.08452544027463084,0.7777777777777778,0.011666666666666667,0.6352941176470588,0.15428571428571428,0.14497983644626172,0.10450748651687872,0.0859664299166492,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,350
8,0.7777777777777778,0.0175,0.7058823529411765,0.15,0.14497983644626172,0.10343703460493366,0.08454789451578491,0.7777777777777778,0.011666666666666667,0.7058823529411765,0.15,0.14497983644626172,0.10452405631859471,0.08597747645112654,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,400
9,0.7777777777777778,0.015555555555555555,0.7058823529411765,0.13333333333333333,0.14497983644626172,0.10343703460493366,0.08454789451578491,0.7777777777777778,0.011666666666666667,0.7058823529411765,0.13333333333333333,0.14497983644626172,0.10452405631859471,0.08597747645112654,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,450
10,0.7777777777777778,0.014,0.7647058823529411,0.13,0.14497983644626172,0.10452405631859471,0.08597747645112654,0.7777777777777778,0.011666666666666667,0.7647058823529411,0.13,0.14497983644626172,0.10452405631859471,0.08597747645112654,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,500
11,0.7777777777777778,0.012727272727272728,0.788235294117647,0.12181818181818181,0.14497983644626172,0.10452405631859471,0.08597747645112654,0.7777777777777778,0.011666666666666667,0.788235294117647,0.12181818181818181,0.14497983644626172,0.10556695147037562,0.0870944148255752,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,550
12,0.7777777777777778,0.011666666666666667,0.8235294117647058,0.11666666666666667,0.14497983644626172,0.10556695147037562,0.0870944148255752,,,,,,,,50,50,greedy,1,structure,outputs/greedy_0.0/dms_structure_1_N-50_ini-1,0.0,False,False,False,600
1,0.0,0.0,0.0013463480309660047,0.08,0.9724885407836569,0.898002727865126,0.8530039432266404,0.030508474576271188,0.015,0.0013463480309660047,0.08,1.3427046382894239,1.2722600586916477,1.2340770339236307,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,50
2,0.003389830508474576,0.01,0.004039044092898014,0.12,1.0909370138588201,1.0051123301556648,0.9541585177992912,0.04067796610169491,0.02,0.004039044092898014,0.12,1.613069102468375,1.4212126698901884,1.3355338973823607,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,100
3,0.006779661016949152,0.013333333333333334,0.006058566139347021,0.12,1.1572432313086012,1.068158585451969,1.0122087817108365,0.030508474576271188,0.015,0.006058566139347021,0.12,1.3517216393421088,1.266995633418401,1.2229425824767846,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,150
4,0.006779661016949152,0.01,0.00841467519353753,0.125,1.1738751152036806,1.0983662404897983,1.0498056050535158,0.01694915254237288,0.008333333333333333,0.00841467519353753,0.125,1.2482929402224423,1.1980485120570887,1.1644072623348818,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,200
5,0.006779661016949152,0.008,0.010770784247728038,0.128,1.1904125423776102,1.1251004213186875,1.0779906779020207,0.04745762711864407,0.023333333333333334,0.010770784247728038,0.128,1.5252805687838942,1.381314983956591,1.3108598212294882,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,250
6,0.010169491525423728,0.01,0.015146415348367553,0.15,1.2073442368447949,1.1605170396727735,1.1149963417432676,0.0576271186440678,0.028333333333333332,0.015146415348367553,0.15,1.3556766297727276,1.3080856373928198,1.264970527260112,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,300
7,0.013559322033898305,0.011428571428571429,0.019185459441265568,0.16285714285714287,1.2300742584813271,1.1808376454726037,1.14815519435209,0.0711864406779661,0.035,0.019185459441265568,0.16285714285714287,1.4760518843563173,1.3799330624034123,1.3301991076218336,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,350
8,0.01694915254237288,0.0125,0.023561090541905083,0.175,1.2490093076929871,1.1951514734496649,1.1645694125348223,0.04745762711864407,0.023333333333333334,0.023561090541905083,0.175,1.4704656770359734,1.3534514220377,1.2900004176963573,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,400
9,0.020338983050847456,0.013333333333333334,0.0286098956580276,0.18888888888888888,1.3720481234134254,1.2671849223085134,1.2208523202259163,0.06779661016949153,0.03333333333333333,0.0286098956580276,0.18888888888888888,1.4493268815161513,1.3566956688583063,1.3087247255005185,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,450
10,0.04406779661016949,0.026,0.03601480982834063,0.214,1.4226840038424509,1.3225048736330671,1.2684035087272116,0.0711864406779661,0.035,0.03601480982834063,0.214,1.4964470891071737,1.384705039209879,1.3313078420652074,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,500
11,0.05423728813559322,0.02909090909090909,0.04308313699091215,0.23272727272727273,1.454751458270445,1.351969312935701,1.2956109707052148,0.07457627118644068,0.03666666666666667,0.04308313699091215,0.23272727272727273,1.5111303168344867,1.3976743131853548,1.3399822728018773,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,550
12,0.07457627118644068,0.03666666666666667,0.04914170313025917,0.24333333333333335,1.5111303168344867,1.3976743131853548,1.3399822728018773,,,,,,,,50,50,greedy,2,structure,outputs/greedy_0.0/dms_structure_2_N-50_ini-1,0.0,False,False,False,600
1,0.0,0.0,0.04040404040404041,0.16,2.0345237404680034,0.9255595500459034,0.32412176931104464,0.95,0.03166666666666667,0.04040404040404041,0.16,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,50
2,0.1,0.02,0.15151515151515152,0.3,2.955140046452592,2.6117880334700336,2.349754605202033,0.95,0.03166666666666667,0.15151515151515152,0.3,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,100
3,0.25,0.03333333333333333,0.25757575757575757,0.34,3.2332995282044275,2.8593392618684534,2.651434287391209,0.95,0.03166666666666667,0.25757575757575757,0.34,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,150
4,0.3,0.03,0.3686868686868687,0.365,3.363916268717163,2.9870827135564237,2.7975510854162993,1.0,0.03333333333333333,0.3686868686868687,0.365,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,200
5,0.45,0.036,0.4898989898989899,0.388,3.566125615807487,3.21601274261974,2.999025644086465,1.0,0.03333333333333333,0.4898989898989899,0.388,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,250
6,0.5,0.03333333333333333,0.6111111111111112,0.4033333333333333,3.6317626659618334,3.307231022587974,3.103620999391352,1.0,0.03333333333333333,0.6111111111111112,0.4033333333333333,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,300
7,0.6,0.03428571428571429,0.7474747474747475,0.4228571428571429,3.7119572918681536,3.3774540270418596,3.176123025442655,1.0,0.03333333333333333,0.7474747474747475,0.4228571428571429,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,350
8,0.85,0.0425,0.9040404040404041,0.4475,4.06914573888025,3.6693485330757247,3.4249781293865684,1.0,0.03333333333333333,0.9040404040404041,0.4475,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,400
9,0.95,0.042222222222222223,0.9797979797979798,0.4311111111111111,4.111190018484667,3.7386270874506593,3.482878842599589,1.0,0.03333333333333333,0.9797979797979798,0.4311111111111111,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,450
10,1.0,0.04,1.0,0.396,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,1.0,0.396,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,500
11,1.0,0.03636363636363636,1.0,0.36,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,1.0,0.36,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,550
12,1.0,0.03333333333333333,1.0,0.33,4.111190018484667,3.7592052125200768,3.505652128750786,,,,,,,,50,50,ei,0,ablang2_gp,outputs_ablang/0/ei_0.0/dms_0_N-50_ini-1,0.0,True,False,False,600
1,0.2222222222222222,0.04,0.047058823529411764,0.08,0.034928995446136625,-0.022584550001520258,-0.0550469495240982,0.8888888888888888,0.013333333333333334,0.047058823529411764,0.08,0.15293241519657616,0.10970952304992802,0.08933947214007085,50,50,ei,1,ablang2_gp,outputs_ablang/0/ei_0.0/dms_1_N-50_ini-1,0.0,True,False,False,50
2,0.5555555555555556,0.05,0.17647058823529413,0.15,0.1266086229050479,0.06804815212002005,0.0398971836214845,0.8888888888888888,0.013333333333333334,0.17647058823529413,0.15,0.15293241519657616,0.11167741594734608,0.09122270385297888,50,50,ei,1,ablang2_gp,outputs_ablang/0/ei_0.0/dms_1_N-50_ini-1,0.0,True,False,False,100
